image_id,lat,lon,streetlights,graffiti,building_maintenance,public_transit_stops,pavement_presence,pavement_width,pavement_continuity,safe_walk_alt,pavement_trip_minor,pavement_trip_major,ped_crossing,walk_signal,bike_path,public_park,buffer_presence,buffer_width,buffer_majority,benches,curb_ramp,segment_type,tree_overhead,GEOID
117,38.59961,-90.31108,Ample,No,2,0,Yes,2,Yes,Yes,1,1,Yes,No,1,No,Yes,2,No,No,No,Residential,medium,29510103800
1180,38.55646,-90.28798,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510102300
1181,38.55773,-90.28849,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510102300
1182,38.55882,-90.2883,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510102300
1183,38.56026,-90.28814,Ample,No,0,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510102300
1184,38.56167,-90.28821,Ample,No,0,0,Yes,2,Yes,Yes,1,0,Yes,No,1,No,Yes,2,No,No,No,Residential,high,29510102300
1185,38.56302,-90.28802,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510102300
1188,38.5672,-90.28792,No,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510102300
1189,38.56846,-90.28822,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510102100
118,38.60071,-90.31109,Ample,No,2,0,Yes,2,Yes,Yes,1,1,Yes,No,1,No,Yes,2,No,No,No,Residential,high,29510103800
1190,38.56975,-90.28814,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,Yes,1,No,Yes,2,No,No,Yes,Residential,high,29510102100
1191,38.5712,-90.28805,Some,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510102100
1192,38.57241,-90.28819,Ample,Yes,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,Yes,Residential,INVALID,29510102200
1193,38.57371,-90.28817,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510102200
1194,38.57502,-90.28817,Ample,No,2,0,Yes,2,Yes,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510102200
1195,38.5765,-90.2882,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510102200
1196,38.57792,-90.28818,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510102200
1197,38.5793,-90.28811,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,Yes,Residential,high,29510102200
1198,38.58062,-90.2882,No,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510102200
1199,38.58193,-90.28821,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510114300
119,38.60206,-90.3109,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510103800
11,38.59624,-90.31794,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510103800
1200,38.58327,-90.28817,Some,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510114300
1201,38.58463,-90.28817,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510114300
1202,38.58574,-90.28801,Ample,No,2,0,Yes,2,Yes,Yes,1,1,Yes,No,1,No,Yes,2,No,No,No,Residential,medium,29510114300
1203,38.58733,-90.28818,Ample,No,2,0,Yes,2,Yes,Yes,1,1,Yes,No,1,No,Yes,2,No,No,No,Residential,high,29510114300
1204,38.58853,-90.28807,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510114300
1205,38.59003,-90.28812,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510114300
1206,38.59138,-90.28818,No,No,0,0,Yes,2,Yes,Yes,0,0,No,No,2,No,Yes,2,No,No,No,Residential,high,29510114101
1207,38.59278,-90.2881,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510114101
1208,38.5941,-90.28814,No,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510114101
1209,38.59536,-90.28811,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510114101
120,38.60324,-90.31089,Ample,No,0,0,No,2,Yes,Yes,1,0,No,No,2,No,Yes,2,No,No,No,Commercial,low,29510126800
1210,38.59668,-90.28812,Some,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510114200
1211,38.59801,-90.2882,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510114200
1212,38.59957,-90.28769,Ample,No,0,0,Yes,2,Yes,Yes,0,0,No,No,2,Yes,Yes,2,No,No,No,Residential,medium,29510114200
1213,38.60158,-90.28816,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510127200
1214,38.60159,-90.28827,Ample,No,0,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510127200
1215,38.60328,-90.28786,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510127200
1216,38.60475,-90.28826,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,Yes,Residential,high,29510127200
1217,38.60602,-90.28814,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510127200
1218,38.60737,-90.28821,Some,No,2,0,Yes,2,Yes,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510103700
1219,38.60871,-90.28824,Ample,No,2,0,Yes,2,Yes,Yes,1,1,Yes,No,1,No,Yes,2,No,No,No,Commercial,high,29510103700
1220,38.61019,-90.28815,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,Yes,1,No,Yes,2,No,No,No,Residential,high,29510103700
1221,38.61141,-90.28823,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510103700
1222,38.61271,-90.28825,Some,No,2,0,No,2,No,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,low,29510103600
1223,38.6142,-90.2883,Some,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510103600
1224,38.61558,-90.28843,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,low,29510103600
1225,38.61686,-90.28818,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,low,29510103600
1226,38.61824,-90.28808,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,low,29510103600
1227,38.61966,-90.28811,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,medium,29510103600
1228,38.62094,-90.28835,Ample,No,2,0,No,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510103600
1229,38.62226,-90.28809,Ample,No,2,0,No,2,Yes,Yes,1,1,No,No,2,No,Yes,2,No,No,No,Commercial,INVALID,29510104500
1230,38.62363,-90.28824,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510104500
1231,38.62487,-90.2882,Ample,No,2,0,Yes,2,No,Yes,1,0,No,No,1,No,Yes,2,No,No,Yes,Commercial,low,29510104500
1232,38.62629,-90.28823,Some,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510104500
1233,38.62759,-90.28813,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510104500
1234,38.62852,-90.28824,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510104500
1235,38.62982,-90.28786,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510104500
1236,38.63159,-90.28812,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Commercial,INVALID,29510112100
1237,38.63293,-90.28823,Ample,No,0,0,Yes,2,Yes,Yes,0,0,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510112100
1238,38.63448,-90.2881,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,Yes,No,Residential,high,29510112100
1239,38.63579,-90.28815,Ample,No,2,1,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,Yes,No,Commercial,high,29510112100
123,38.60725,-90.31146,Ample,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510126800
1240,38.63696,-90.28863,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,Yes,Residential,high,29510112100
1241,38.63804,-90.28796,Ample,No,0,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510112100
1243,38.64117,-90.28836,Some,No,2,0,Yes,2,No,Yes,0,0,No,No,2,Yes,Yes,2,No,No,Yes,Residential,medium,29510112100
1244,38.64216,-90.2881,Ample,No,0,0,Yes,2,Yes,Yes,1,0,No,No,2,Yes,Yes,2,No,Yes,Yes,Residential,high,29510112100
1247,38.64635,-90.28817,Some,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510105200
1248,38.64796,-90.28813,Some,No,0,0,Yes,2,Yes,Yes,0,0,No,No,2,No,Yes,2,No,No,No,Residential,high,29510105200
1249,38.64897,-90.2885,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,2,No,Yes,2,No,No,No,Residential,high,29510105200
124,38.60883,-90.31116,Ample,No,0,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510126800
1250,38.65071,-90.28818,No,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510105200
1251,38.65193,-90.28814,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510105200
1253,38.65439,-90.28824,Ample,Yes,2,0,Yes,2,Yes,Yes,1,1,No,No,2,No,Yes,2,No,No,No,Commercial,low,29510105300
1254,38.65551,-90.2883,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510105300
1255,38.65788,-90.28806,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510105300
1256,38.65907,-90.28806,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510105300
1257,38.6599,-90.2882,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510105300
1258,38.66115,-90.28821,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510105400
1259,38.6624,-90.28842,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510105400
125,38.61016,-90.3112,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,Yes,Residential,medium,29510126800
1260,38.66426,-90.28811,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510105400
1261,38.66544,-90.28828,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510105400
1262,38.6668,-90.28819,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510105400
1263,38.66776,-90.28849,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510105400
1264,38.66946,-90.28818,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,Yes,Residential,high,29510105400
1265,38.67091,-90.28836,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510106100
1266,38.67185,-90.28833,Ample,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510106100
1267,38.55607,-90.28644,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510102300
1268,38.55782,-90.28656,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510102300
1269,38.55909,-90.28719,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510102300
126,38.61146,-90.31107,Some,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510126800
1270,38.56028,-90.28686,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,2,Yes,Yes,2,No,No,No,Residential,high,29510102300
1271,38.5616,-90.28688,Ample,No,0,0,Yes,2,Yes,Yes,1,0,Yes,No,1,No,Yes,2,No,No,Yes,Residential,high,29510102300
1275,38.56701,-90.28704,No,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510102300
1276,38.56861,-90.28699,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510102100
1277,38.56957,-90.28695,Ample,Yes,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510102100
1278,38.57107,-90.28682,Ample,Yes,2,0,Yes,2,Yes,Yes,1,1,Yes,No,1,No,Yes,2,No,No,Yes,Residential,medium,29510102100
1279,38.5723,-90.28681,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510102200
127,38.61296,-90.31102,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,2,No,Yes,2,No,No,Yes,Residential,medium,29510126800
1280,38.57356,-90.28682,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510102200
1281,38.5751,-90.28701,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,2,No,Yes,2,No,No,No,Residential,medium,29510102200
1282,38.57647,-90.28675,Ample,No,2,0,Yes,2,Yes,Yes,1,1,Yes,No,1,No,Yes,2,No,No,No,Residential,medium,29510102200
1283,38.57778,-90.28684,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510102200
1284,38.57916,-90.28678,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,Yes,Residential,medium,29510102200
1285,38.58048,-90.28684,No,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510102200
1286,38.58179,-90.28686,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,Yes,Residential,medium,29510114300
1287,38.58313,-90.28682,Some,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510114300
1288,38.58448,-90.28679,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510114300
1289,38.58583,-90.28681,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510114300
128,38.614,-90.31109,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510126800
1290,38.58718,-90.28679,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510114300
1291,38.58853,-90.28684,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,2,No,Yes,2,No,No,No,Residential,medium,29510114300
1292,38.58988,-90.28677,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510114300
1293,38.5917,-90.28678,Ample,No,2,0,Yes,2,Yes,Yes,1,1,Yes,No,1,No,Yes,2,No,No,Yes,Residential,high,29510114101
1294,38.59264,-90.2868,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510114101
1295,38.59397,-90.28683,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510114101
1296,38.59523,-90.28684,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,Yes,Residential,high,29510114101
1297,38.59656,-90.28687,Some,No,2,0,Yes,2,Yes,Yes,0,0,No,No,2,No,Yes,2,No,No,No,Residential,high,29510114200
1298,38.59787,-90.28681,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,low,29510114200
1299,38.59948,-90.28682,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510114200
129,38.61574,-90.31123,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510126800
1300,38.60093,-90.28665,Some,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510114200
1301,38.60231,-90.28714,Ample,No,2,1,Yes,2,No,Yes,1,1,No,No,1,Yes,Yes,2,No,Yes,No,Residential,high,29510127200
1302,38.60357,-90.28674,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,Yes,Yes,2,No,No,Yes,Residential,medium,29510127200
1304,38.60612,-90.287,Some,No,2,0,Yes,2,Yes,Yes,0,0,No,No,2,No,Yes,2,No,No,No,Residential,high,29510127200
1305,38.60755,-90.28677,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510103700
1306,38.6088,-90.28688,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510103700
1307,38.61027,-90.28677,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510103700
1308,38.61152,-90.28705,No,No,2,0,No,2,Yes,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510103700
1309,38.6129,-90.28737,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,low,29510103600
130,38.61688,-90.3113,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,Yes,Residential,medium,29510126800
1310,38.61407,-90.28679,No,No,2,0,No,2,No,Yes,0,0,No,No,0,No,No,2,No,Yes,No,Commercial,low,29510103600
1311,38.61551,-90.28676,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510103600
1312,38.61683,-90.28717,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510103600
1313,38.61817,-90.28682,Ample,No,2,0,No,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510103600
1314,38.61997,-90.28672,Ample,No,2,0,No,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,low,29510103600
1316,38.62259,-90.28683,Ample,No,2,0,No,2,Yes,Yes,0,0,Yes,No,1,No,Yes,2,No,No,No,Commercial,high,29510104500
1317,38.6237,-90.28666,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,low,29510104500
1318,38.62493,-90.2867,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510104500
1319,38.62651,-90.28674,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510104500
1320,38.6279,-90.28675,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,Yes,Residential,high,29510104500
1321,38.62902,-90.28723,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,low,29510104500
1322,38.63034,-90.28685,Ample,No,2,0,Yes,2,Yes,Yes,1,1,Yes,Yes,1,No,Yes,2,No,No,No,Commercial,low,29510104500
1323,38.63166,-90.28683,Ample,No,2,0,Yes,2,Yes,Yes,1,1,Yes,No,2,No,Yes,2,No,No,Yes,Commercial,low,29510112100
1324,38.63298,-90.28678,Ample,No,0,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510112100
1325,38.63441,-90.28678,No,No,2,0,Yes,2,Yes,Yes,1,1,No,No,2,Yes,Yes,2,No,No,No,Residential,medium,29510112100
1326,38.6356,-90.28685,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510112100
1327,38.63714,-90.28661,No,No,2,0,Yes,2,Yes,Yes,1,1,No,No,2,Yes,Yes,2,No,No,No,Residential,INVALID,29510112100
1328,38.63849,-90.28682,Ample,No,2,0,Yes,2,No,Yes,0,0,No,No,2,Yes,Yes,2,No,No,Yes,Residential,medium,29510112100
132,38.57644,-90.30977,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510102200
1331,38.64254,-90.28695,Ample,No,0,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510112100
1333,38.64514,-90.2868,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510112100
1334,38.64623,-90.28693,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,Yes,No,Residential,medium,29510105200
1335,38.64792,-90.28678,Some,No,0,0,Yes,2,Yes,Yes,1,1,Yes,Yes,1,No,Yes,2,No,No,No,Residential,high,29510105200
1336,38.64898,-90.28695,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510105200
1337,38.65058,-90.28683,Some,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510105200
1338,38.65195,-90.28679,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510105200
133,38.57774,-90.30987,Ample,No,0,0,Yes,2,Yes,Yes,1,0,Yes,No,1,Yes,Yes,2,No,No,No,Residential,high,29510102200
1340,38.65456,-90.28669,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510105300
1341,38.65593,-90.28649,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510105300
1342,38.65724,-90.28629,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510105300
1343,38.65896,-90.28682,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510105300
1344,38.66,-90.28716,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510105300
1345,38.6614,-90.28701,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510105400
1346,38.6627,-90.28682,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510105400
1347,38.66414,-90.28685,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510105400
1348,38.66508,-90.28709,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510105400
1349,38.6668,-90.2867,Some,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510105400
1350,38.66796,-90.28647,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510105400
1351,38.66965,-90.28655,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510106100
1352,38.6707,-90.28691,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510106100
1353,38.67237,-90.28667,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510106100
1354,38.67355,-90.28706,Some,No,2,0,Yes,2,No,Yes,1,1,No,Yes,2,No,Yes,2,No,No,No,Residential,high,29510106100
1355,38.55474,-90.28531,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,Yes,Residential,INVALID,29510101100
1356,38.55628,-90.28539,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510101100
1357,38.55745,-90.28514,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510102300
1358,38.55876,-90.28522,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510102300
1359,38.56008,-90.28551,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510102300
1360,38.5614,-90.28555,Ample,No,0,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510102300
1365,38.56833,-90.28551,Ample,Yes,0,0,Yes,2,No,Yes,1,1,No,No,2,No,Yes,2,No,No,No,Residential,high,29510102300
1366,38.56972,-90.28552,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Commercial,medium,29510102100
1367,38.57094,-90.28563,Some,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510102200
1368,38.57259,-90.2855,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510102200
1369,38.57385,-90.28552,Ample,No,2,0,Yes,2,Yes,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510102200
1370,38.57523,-90.28545,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510102200
